Strain,MouseID,Sex,theta1,theta2,theta3,bin_avg_5.Corner_time_secs,bin_avg_5.Corner_distance_cm,bin_avg_20.Corner_time_secs,bin_avg_20.Corner_distance_cm,bin_avg_55.Corner_time_secs,bin_avg_55.Corner_distance_cm,bin_avg_5.Periphery_time_secs,bin_avg_5.Periphery_distance_cm,bin_avg_20.Periphery_time_secs,bin_avg_20.Periphery_distance_cm,bin_avg_55.Periphery_time_secs,bin_avg_55.Periphery_distance_cm
C57BL/6J,WT001G2N21517F-17-PSY,F,12.133992705,0.066085310467945,9.6278411306275,1.74231332357247,130.20590904,9.23660079712367,138.436336285,33.3774613416398,122.123717925455,4.3163644554567,387.699286514588,18.1281529585551,385.031295428216,51.0434976081878,306.564993533126
C57BL/6J,WT001G2N21626M-26-PSY,M,5.431957431895,0.115506247457708,1.957021431125,1.92255434782609,145.24197874,9.10080375083724,137.12060491,20.5153695159463,104.326236058182,4.30148307483301,441.500343437265,18.1620294142271,382.45847302071,46.0788400635415,318.382349150324
C57BL/6J,WT001G2N21627M-27-PSY,M,6.39248339995031,0.129110116186987,7.4139883048,1.83910639738238,137.67887834,6.39823773805872,102.48473283,14.594084743534,75.6693216945455,4.30102674038136,433.512526444548,16.1882720352452,326.833085317489,42.00868879156,269.373582420927
C57BL/6J,WT001G2N21628M-28-PSY,M,7.171921924216,0.11283410006225,9.5720000487565,2.79405137449301,165.57104848,9.18274055078604,118.911004705,22.9793377563817,87.0329223345454,4.6608832807571,392.942806599504,17.965770988962,308.374406719123,45.0519843035722,222.835740521669
C57BL/6J,WT001G2N21629M-29-PSY,M,5.1578905301425,0.08960293655394,14.540705290075,2.11798512508452,119.7678745,8.67592128003568,109.40484451,19.7573679632664,83.1249061236364,4.66531440162272,327.376279113201,18.0091431120031,312.849153819716,47.6773469263912,256.887575042813
C57BL/6J,WT001G2N21630M-30-PSY,M,4.314477547575,0.08978665079365,7.47063695828975,1.78067501975392,119.20714538,9.26461976072952,110.85534951,22.0235891522269,83.1529579636364,4.3311886217406,370.072530229409,17.8677598371399,296.814573081842,46.3849523058093,233.111339806796
C57BL/6J,WT001G2N21727F-27-PSY,F,4.3518261468725,0.105794472026215,9.86111454419325,2.62795164388205,125.92185018,6.86005969150093,86.351177135,22.59233593995,78.4968965036364,4.80228222799684,327.577353197278,16.3314830827592,259.388472888268,47.6372520257762,225.439773507998
C57BL/6J,WT001G2N21728F-28-PSY,F,5.14156050898,0.06611123591505,10.1466489770825,2.61131777702627,124.21422734,6.30983245518664,185.66085073,19.6628435031506,182.569865709091,4.50061999774546,416.59324167352,16.2080789495693,490.489006332441,45.8525250073328,405.499240803528
C57BL/6J,WT001G2N21726M-26-PSY,M,7.11050731151647,0.096191921719805,13.059131194425,2.51181368136814,187.48881356,10.157155595185,136.16376228,28.257523663134,99.18760328,4.7204095409541,496.837620969481,18.6229380294249,347.697577470361,49.5927716204191,249.87055105325
C57BL/6J,WT001G2N21633M-33-PSY,M,6.8204638958495,0.118244861696725,0,2.10211227832373,143.4970637,7.17875770507349,101.946754585,14.7402203271524,72.4927821752727,4.48661470687902,395.606462713729,16.499595570803,275.181454610033,40.7265839175341,223.132290681451
C57BL/6J,WT001G2N21634M-34-PSY,M,3.70463070244817,0.101252518708125,4.88130096780575,2.20540051971529,144.26694988,9.49596942902569,122.857777645,20.0507329212653,84.4829618672727,4.20969381990736,350.735619244588,17.5554377841622,302.458314774831,44.5893314179927,238.689307511636
C57BL/6J,WT001G2N21635M-35-PSY,M,9.940025875,0.13963079405375,6.313641823005,2.86238428539174,148.83982682,8.14769368062915,99.962988975,21.3845616945518,87.4024189836364,4.64890494468277,341.385796039752,17.5999776897763,272.697769502004,47.4619656476967,245.192517841609
C57BL/6J,WT001G2N21636M-36-PSY,M,9.089587834,0.0889432094105475,10.772910726865,2.60805778128879,155.9650262,9.3566827472742,124.999270975,19.3710866772539,86.9012777854545,4.74162247545978,386.13325853377,18.6024593592282,343.600075091621,45.5179895410821,267.395298472751
C57BL/6J,WT001G2N21637M-37-PSY,M,7.03268702128075,0.078802222293075,17.6463775725,1.89088863892013,148.54429066,9.53859013652828,118.39042089,22.9666295884316,97.7163658490909,4.45444319460068,424.341503444888,18.0780161604904,314.151657653909,48.2180200222469,272.567892098252
C57BL/6J,B6J_Male_S7275001_ep1-PSY,M,2.703854974125,0.085589185779,6.23909633707325,2.55434782608696,144.4303548,9.26434471980353,201.048016855,27.4237595110895,128.111867312909,4.50124547101449,361.915956277902,17.2449207412369,355.83731013437,49.8373502509309,248.772464688594
C57BL/6J,B6J_Male_S7275001_ep2-PSY,M,3.9613716161,0.0761933864259325,14.06614498048,3.08485463150778,153.20330648,12.016502202152,120.03738129,28.6709347250035,92.1171211436363,4.65855307640298,341.490015978132,18.6686736912527,290.024333964685,48.9767785262051,233.668210333704
C57BL/6J,B6J_Male_S7275001_ep3-PSY,M,5.4369006384725,0.111857095227042,2.8226943558,1.57939284505135,100.4567357,9.52455313571847,106.904838355,36.0606305823328,102.519193327273,3.46080090242527,270.766614583333,17.3433709744877,257.599538112296,50.8532342082638,206.925540956414
